game_pk,date,home,away,home_team_id,away_team_id,home_sp_id,away_sp_id,r1_home_runs,r1_away_runs,r1_total_runs,over_0_5,season,home_sp_fip,away_sp_fip,home_team_wrc_plus,away_team_wrc_plus,park_factor_runs,home_sp_r1_runs_avg,home_sp_r1_run_rate,home_sp_r1_starts_n,away_sp_r1_runs_avg,away_sp_r1_run_rate,away_sp_r1_starts_n
746711,2024-05-26,CIN,LAD,113,119,608718.0,808967.0,0,0,0,0,2024,18.1,2.940255591054313,3.4,3.3,105,0.0,0.0,3,0.75,0.5,4
746789,2024-05-26,CWS,BAL,145,110,676979.0,680694.0,0,0,0,0,2024,2.1357142857142857,2.220879120879121,3.0,4.8,101,0.0,0.0,4,0.0,0.0,8
745824,2024-05-26,NYM,SF,121,137,640455.0,657277.0,0,0,0,0,2024,3.3290076335877865,2.9091603053435113,4.6,7.1,94,0.5714285714285714,0.2857142857142857,7,0.5,0.5,8
745088,2024-05-26,TB,KC,139,118,671737.0,608379.0,0,0,0,0,2024,3.3777777777777778,4.486861313868613,3.4,6.6,97,0.75,0.25,8,0.125,0.125,8
745904,2024-05-27,MIN,KC,142,118,657746.0,679525.0,0,0,0,0,2024,3.1643086816720256,3.25748031496063,3.4,6.3,99,0.25,0.25,8,0.42857142857142855,0.2857142857142857,7
745986,2024-05-27,MIL,CHC,158,112,688107.0,657006.0,0,0,0,0,2024,3.1,5.336286919831224,4.5,3.2,100,0.0,0.0,2,0.625,0.25,8
746708,2024-05-27,CIN,STL,113,138,666157.0,458681.0,1,1,2,1,2024,3.203092783505155,3.8142857142857145,3.7,5.4,105,1.0,0.6666666666666666,6,0.75,0.375,8
747034,2024-05-27,BAL,BOS,110,111,608344.0,681867.0,0,0,0,0,2024,2.9606271777003483,3.948214285714286,4.9,4.9,101,0.625,0.5,8,0.0,0.0,1
745412,2024-05-28,SD,MIA,135,146,663362.0,666200.0,2,0,2,1,2024,3.5526748971193416,2.1066225165562913,3.6,3.9,96,0.5,0.5,6,0.0,0.0,8
745816,2024-05-28,NYM,LAD,121,119,500779.0,694813.0,0,1,1,1,2024,4.544866920152091,4.25625,4.5,3.3,94,0.125,0.125,8,1.0,0.7142857142857143,7
745818,2024-05-28,NYM,LAD,121,119,656731.0,607192.0,0,0,0,0,2024,2.655555555555556,1.9000000000000001,4.5,3.3,94,0.375,0.25,8,0.375,0.25,8
746229,2024-05-28,LAA,NYY,108,147,656288.0,641482.0,2,1,3,1,2024,5.489705882352942,2.8945205479452056,4.9,5.0,98,0.625,0.25,8,0.0,0.0,7
746709,2024-05-28,CIN,STL,113,138,671096.0,502043.0,0,0,0,0,2024,4.612027491408934,3.4571428571428573,3.3,4.8,105,0.875,0.5,8,0.375,0.375,8
745258,2024-05-28,SEA,HOU,136,117,622491.0,686613.0,1,0,1,1,2024,4.225827814569536,5.496694214876033,3.5,4.4,94,0.125,0.125,8,0.375,0.125,8
745903,2024-05-28,MIN,KC,142,118,680573.0,666142.0,2,0,2,1,2024,3.852212389380531,2.4929712460063898,4.0,6.6,99,0.0,0.0,1,0.125,0.125,8
745900,2024-05-29,MIN,KC,142,118,641927.0,607625.0,0,0,0,0,2024,3.7896551724137932,3.010179640718563,4.2,6.2,99,0.875,0.5,8,0.125,0.125,8
747031,2024-05-29,BAL,BOS,110,111,669203.0,676710.0,0,0,0,0,2024,2.3691029900332228,4.0893992932862195,5.1,4.9,101,0.375,0.375,8,0.5,0.25,8
745250,2024-05-29,SEA,HOU,136,117,669923.0,434378.0,0,0,0,0,2024,5.266666666666667,5.36027397260274,3.5,4.1,94,0.5,0.25,8,0.375,0.125,8
746790,2024-05-29,CWS,TOR,145,141,623167.0,666201.0,0,0,0,0,2024,4.253846153846154,5.577477477477478,2.9,5.8,101,0.125,0.125,8,0.875,0.25,8
745249,2024-05-30,SEA,HOU,136,117,669302.0,681293.0,0,0,0,0,2024,3.5966887417218545,3.9365019011406845,3.4,4.0,94,0.375,0.25,8,2.0,0.5,2
746954,2024-05-30,BOS,DET,111,116,601713.0,656427.0,0,0,0,0,2024,5.117167381974249,2.3459016393442624,4.8,4.6,104,1.7142857142857142,0.42857142857142855,7,0.5,0.25,8
747032,2024-05-31,BAL,TB,110,139,544150.0,650644.0,0,0,0,0,2024,2.8282608695652174,5.185106382978724,5.1,2.8,101,0.0,0.0,1,0.125,0.125,8
746635,2024-05-31,CLE,WSH,114,120,676440.0,571578.0,0,0,0,0,2024,3.8011070110701106,5.475886524822695,6.3,4.6,97,0.25,0.125,8,1.375,0.5,8
745820,2024-05-31,NYM,ARI,121,109,622663.0,656756.0,4,3,7,1,2024,4.221794871794872,4.502214022140222,3.1,3.2,94,2.0,0.5,6,0.125,0.125,8
745253,2024-05-31,SEA,LAA,136,108,693433.0,667755.0,3,0,3,1,2024,2.628301886792453,2.9947368421052634,2.9,3.9,94,0.375,0.25,8,0.5714285714285714,0.2857142857142857,7
745331,2024-05-31,SF,NYY,137,147,663855.0,573186.0,0,0,0,0,2024,4.225,4.3244897959183675,5.4,4.6,95,0.3333333333333333,0.3333333333333333,3,0.625,0.375,8
744932,2024-06-01,TOR,PIT,141,134,579328.0,656605.0,0,3,3,1,2024,3.2476014760147605,3.224223602484472,5.2,5.0,101,0.375,0.375,8,0.375,0.375,8
746138,2024-06-01,LAD,COL,119,115,808967.0,615698.0,0,0,0,0,2024,2.9679867986798683,2.8435897435897437,3.6,5.5,94,0.6,0.4,5,0.125,0.125,8
746062,2024-06-01,MIA,TEX,146,140,677960.0,547179.0,0,0,0,0,2024,3.2818181818181817,4.321864951768489,3.5,3.2,93,0.25,0.25,8,0.125,0.125,8
745575,2024-06-01,PHI,STL,143,138,624133.0,543243.0,3,0,3,1,2024,2.8096774193548386,3.8801418439716313,4.7,4.3,102,0.25,0.25,8,0.5,0.25,8
746952,2024-06-01,BOS,DET,111,116,681867.0,681857.0,0,1,1,1,2024,4.1747663551401875,2.916849816849817,3.9,4.7,104,0.0,0.0,2,0.25,0.125,8
746305,2024-06-01,KC,SD,118,135,679525.0,681190.0,2,1,3,1,2024,4.019117647058824,5.1,6.1,3.7,98,0.375,0.25,8,1.0,1.0,2
745980,2024-06-01,MIL,CWS,158,145,688107.0,676979.0,0,0,0,0,2024,2.491304347826087,1.8931034482758622,5.7,3.0,100,0.0,0.0,3,0.0,0.0,5
745330,2024-06-02,SF,NYY,137,147,605483.0,641482.0,0,1,1,1,2024,4.575409836065575,3.206007067137809,4.9,5.2,95,0.625,0.375,8,0.25,0.125,8
747030,2024-06-02,BAL,TB,110,139,608344.0,641793.0,1,0,1,1,2024,2.6932203389830507,3.276056338028169,5.9,3.2,101,0.5,0.375,8,0.0,0.0,7
746383,2024-06-02,HOU,MIN,117,142,686613.0,680573.0,0,1,1,1,2024,4.970229007633588,3.6327868852459018,2.8,3.9,99,0.5,0.25,8,0.0,0.0,2
745252,2024-06-02,SEA,LAA,136,108,622491.0,656288.0,0,0,0,0,2024,4.778082191780822,5.232352941176471,3.4,3.0,94,0.125,0.125,8,0.75,0.375,8
746871,2024-06-02,CHC,CIN,112,113,676962.0,666157.0,0,0,0,0,2024,2.6081967213114754,3.8829181494661924,3.9,4.0,98,0.5,0.25,4,1.0,0.7142857142857143,7
745984,2024-06-02,MIL,CWS,158,145,642547.0,680897.0,0,2,2,1,2024,3.59645390070922,7.8826086956521735,5.4,2.8,100,0.625,0.375,8,0.0,0.0,1
745813,2024-06-02,NYM,ARI,121,109,500779.0,694297.0,0,2,2,1,2024,5.610288065843621,2.9125,3.9,4.1,94,0.125,0.125,8,1.0,0.5,8
744854,2024-06-03,WSH,NYM,120,121,669022.0,656731.0,0,0,0,0,2024,2.9161764705882356,1.9125,4.0,4.0,99,0.125,0.125,8,0.25,0.125,8
744930,2024-06-03,TOR,BAL,141,110,592332.0,680570.0,0,0,0,0,2024,1.988888888888889,3.328136882129278,4.9,5.8,101,0.5,0.25,8,0.125,0.125,8
745009,2024-06-03,TEX,DET,140,116,543135.0,669373.0,1,0,1,1,2024,4.012698412698413,1.8707641196013292,4.2,5.2,103,0.625,0.375,8,0.25,0.25,8
746548,2024-06-03,COL,CIN,115,113,663372.0,671096.0,1,0,1,1,2024,4.839130434782609,5.033333333333333,4.8,4.2,112,0.875,0.5,8,0.875,0.5,8
745497,2024-06-04,PIT,LAD,134,119,683003.0,607192.0,0,0,0,0,2024,3.684192439862543,2.5193548387096776,5.2,3.5,95,0.0,0.0,2,0.375,0.25,8
746550,2024-06-04,COL,CIN,115,113,621389.0,593423.0,0,1,1,1,2024,4.359541984732824,4.938235294117647,4.2,5.1,112,0.625,0.25,8,0.6,0.2,5
745739,2024-06-04,NYY,MIN,147,142,661563.0,641927.0,0,0,0,0,2024,2.5080996884735205,4.7733067729083665,5.2,4.0,97,0.2857142857142857,0.2857142857142857,7,0.875,0.5,8
746873,2024-06-05,CHC,CWS,112,145,592791.0,607200.0,0,1,1,1,2024,4.123622047244094,2.7677740863787377,4.6,2.9,98,0.125,0.125,8,0.3333333333333333,0.3333333333333333,6
744852,2024-06-05,WSH,NYM,120,121,571578.0,622663.0,0,0,0,0,2024,5.440425531914894,4.760777385159011,4.1,4.5,99,1.125,0.375,8,2.142857142857143,0.5714285714285714,7
746379,2024-06-05,HOU,STL,117,138,669854.0,571945.0,0,0,0,0,2024,4.832283464566929,3.7666666666666666,3.8,4.1,99,1.2,0.6,5,0.25,0.25,8
745494,2024-06-05,PIT,LAD,134,119,694973.0,572020.0,0,0,0,0,2024,2.372727272727273,5.225984251968504,4.8,3.5,95,0.0,0.0,2,0.75,0.375,8
747195,2024-06-05,ARI,SF,109,137,656756.0,663855.0,1,0,1,1,2024,3.313523131672598,4.653784860557769,4.5,3.7,100,0.625,0.25,8,0.25,0.25,4
746221,2024-06-05,LAA,SD,108,135,667755.0,656302.0,1,0,1,1,2024,3.1,3.0272727272727273,2.6,3.7,98,0.875,0.375,8,0.25,0.125,8
746056,2024-06-05,MIA,TB,146,139,666129.0,621107.0,2,3,5,1,2024,3.3155172413793106,3.8534246575342466,3.1,3.8,93,0.25,0.125,8,0.375,0.125,8
746707,2024-06-06,CIN,CHC,113,112,668881.0,665871.0,0,0,0,0,2024,4.163122923588039,4.49344262295082,5.5,4.7,105,0.125,0.125,8,0.25,0.25,8
746784,2024-06-06,CWS,BOS,145,111,663765.0,656557.0,0,1,1,1,2024,2.6121951219512196,2.230434782608696,3.1,4.3,101,0.0,0.0,2,0.5,0.25,8
745495,2024-06-06,PIT,LAD,134,119,663559.0,621111.0,0,4,4,1,2024,4.660509554140128,5.445679012345678,5.2,3.5,95,0.5,0.375,8,1.0,0.5,2
746220,2024-06-07,LAA,HOU,108,117,656288.0,664285.0,0,1,1,1,2024,5.399270072992701,3.9125,2.6,3.5,98,0.75,0.375,8,0.75,0.375,8
746785,2024-06-07,CWS,BOS,145,111,676979.0,681867.0,1,0,1,1,2024,1.410344827586207,3.5484304932735427,3.0,5.5,101,0.0,0.0,6,0.3333333333333333,0.3333333333333333,3
745008,2024-06-07,TEX,SF,140,137,547179.0,657277.0,0,0,0,0,2024,3.5487179487179485,2.4333333333333336,4.5,3.9,103,0.125,0.125,8,0.625,0.5,8
746466,2024-06-07,DET,MIL,116,158,681857.0,668964.0,0,0,0,0,2024,3.7569343065693435,6.367326732673266,4.9,4.8,96,0.25,0.125,8,0.5,0.5,2
745496,2024-06-07,PIT,MIN,134,142,656605.0,657746.0,0,0,0,0,2024,2.587951807228916,4.096784565916399,4.8,4.1,95,0.25,0.25,8,0.25,0.25,8
745737,2024-06-07,NYY,LAD,147,119,547001.0,808967.0,0,0,0,0,2024,3.9181818181818184,2.736963696369637,5.7,4.5,97,0.0,0.0,1,0.5,0.3333333333333333,6
745169,2024-06-07,STL,COL,138,115,458681.0,596295.0,3,0,3,1,2024,3.5365079365079364,4.367123287671233,3.6,4.1,99,0.75,0.375,8,0.5,0.25,8
746703,2024-06-08,CIN,CHC,113,112,671096.0,676962.0,1,1,2,1,2024,4.77741935483871,2.971794871794872,5.9,4.9,105,0.625,0.5,8,0.4,0.2,5
746223,2024-06-08,LAA,HOU,108,117,542881.0,686613.0,0,0,0,0,2024,4.488888888888889,4.797416974169741,2.3,4.0,98,0.25,0.25,8,0.625,0.375,8
744848,2024-06-08,WSH,ATL,120,144,669022.0,450203.0,2,0,2,1,2024,3.382685512367491,4.206870229007634,3.3,3.5,99,0.125,0.125,8,0.375,0.125,8
745651,2024-06-09,ATH,TOR,133,141,687765.0,670102.0,0,0,0,0,2024,3.1546448087431695,8.408641975308642,2.9,3.4,97,1.0,1.0,1,0.0,0.0,1
745085,2024-06-09,TB,BAL,139,110,641793.0,680570.0,0,0,0,0,2024,4.191549295774648,3.4169014084507046,3.7,5.6,97,0.125,0.125,8,0.125,0.125,8
745736,2024-06-09,NYY,LAD,147,119,661563.0,607192.0,0,0,0,0,2024,1.9473520249221186,3.1,5.6,5.2,97,0.25,0.25,8,0.375,0.25,8
746463,2024-06-09,DET,MIL,116,158,669373.0,669060.0,2,0,2,1,2024,2.4687707641196015,5.166115702479339,3.1,5.5,96,0.375,0.375,8,0.0,0.0,2
745897,2024-06-10,MIN,COL,142,115,663978.0,641712.0,0,0,0,0,2024,4.386764705882353,5.5150943396226415,4.1,3.1,99,0.6666666666666666,0.3333333333333333,3,0.625,0.125,8
745334,2024-06-10,SF,HOU,137,117,690986.0,681293.0,0,0,0,0,2024,4.561538461538461,2.9007968127490042,3.7,5.0,95,1.1428571428571428,0.5714285714285714,7,1.3333333333333333,0.3333333333333333,3
746464,2024-06-11,DET,WSH,116,120,628317.0,680730.0,0,0,0,0,2024,4.727906976744186,4.123890784982935,3.9,3.8,96,0.5714285714285714,0.2857142857142857,7,0.25,0.25,4
745170,2024-06-11,STL,PIT,138,134,571945.0,694973.0,0,0,0,0,2024,4.1689655172413795,2.988888888888889,4.1,5.5,99,0.25,0.25,8,0.0,0.0,3
745327,2024-06-11,SF,HOU,137,117,663855.0,669854.0,0,0,0,0,2024,4.9884120171673825,4.685365853658537,4.0,4.9,95,0.4,0.4,5,1.0,0.5,6
745077,2024-06-11,TB,CHC,139,112,621107.0,592791.0,0,0,0,0,2024,3.283823529411765,4.657377049180328,3.7,4.4,97,0.625,0.25,8,0.25,0.25,8
746702,2024-06-11,CIN,CLE,113,114,608718.0,663474.0,1,0,1,1,2024,10.6,6.845454545454546,6.1,5.6,105,0.0,0.0,4,0.16666666666666666,0.16666666666666666,6
747027,2024-06-11,BAL,ATL,110,144,544150.0,608331.0,0,0,0,0,2024,2.7120689655172416,2.2452991452991453,6.1,3.9,101,0.0,0.0,2,1.125,0.375,8
746296,2024-06-11,KC,NYY,118,147,663903.0,573186.0,0,2,2,1,2024,3.9641975308641975,4.448684210526316,5.5,5.6,98,0.5,0.375,8,0.625,0.375,8
746951,2024-06-11,BOS,PHI,111,143,676710.0,554430.0,1,1,2,1,2024,4.3820512820512825,3.9038585209003216,5.2,3.9,104,0.5,0.25,8,0.0,0.0,8
745896,2024-06-12,MIN,COL,142,115,641154.0,596295.0,5,1,6,1,2024,5.989733840304183,4.234751773049646,3.7,3.1,99,0.75,0.25,8,0.875,0.375,8
745079,2024-06-12,TB,CHC,139,112,650644.0,665871.0,0,0,0,0,2024,4.885714285714286,4.825490196078432,3.6,4.2,97,0.125,0.125,8,0.25,0.25,8
747026,2024-06-13,BAL,ATL,110,144,608344.0,625643.0,0,2,2,1,2024,3.389855072463768,2.916849816849817,5.7,3.6,101,0.375,0.25,8,0.0,0.0,5
745245,2024-06-13,SEA,CWS,136,145,676106.0,676979.0,0,0,0,0,2024,4.568253968253968,1.7896551724137932,4.6,4.2,94,1.2,0.6,5,0.0,0.0,7
745892,2024-06-14,MIN,ATH,142,133,680573.0,687765.0,0,4,4,1,2024,3.9979591836734696,2.902371541501976,5.4,2.1,99,0.0,0.0,4,0.5,0.5,2
746545,2024-06-14,COL,PIT,115,134,663372.0,669387.0,0,1,1,1,2024,4.602145922746781,3.9333333333333336,4.0,4.1,112,0.875,0.5,8,0.5,0.5,2
746134,2024-06-14,LAD,KC,119,118,694813.0,666142.0,0,0,0,0,2024,3.0315068493150688,1.7000000000000002,5.6,4.8,94,0.875,0.625,8,0.375,0.25,8
746947,2024-06-14,BOS,NYY,111,147,678394.0,661563.0,0,2,2,1,2024,4.903921568627451,2.109584664536741,5.7,6.0,104,0.25,0.125,8,0.25,0.25,8
746865,2024-06-15,CHC,STL,112,138,684007.0,669467.0,0,0,0,0,2024,3.5545454545454547,4.171428571428572,3.5,4.1,98,0.0,0.0,4,0.0,0.0,1
745241,2024-06-15,SEA,TEX,136,140,669923.0,543135.0,1,0,1,1,2024,3.2333333333333334,2.7197718631178707,4.2,3.1,94,0.5,0.25,8,0.625,0.375,8
746547,2024-06-15,COL,PIT,115,134,621389.0,683003.0,0,0,0,0,2024,5.237404580152672,4.170110701107011,3.9,4.2,112,0.75,0.375,8,0.0,0.0,3
744925,2024-06-15,TOR,CLE,141,114,670950.0,471911.0,0,0,0,0,2024,-0.8999999999999999,4.092366412213741,3.3,4.2,101,0.0,0.0,1,0.375,0.375,8
747187,2024-06-15,ARI,CWS,109,145,543518.0,607200.0,1,0,1,1,2024,58.1,3.0656357388316153,5.8,3.7,100,1.0,1.0,1,0.2857142857142857,0.2857142857142857,7
744846,2024-06-15,WSH,MIA,120,146,687792.0,669432.0,1,0,1,1,2024,4.5814814814814815,4.951851851851853,4.5,2.5,99,0.0,0.0,2,0.0,0.0,2
745242,2024-06-16,SEA,TEX,136,140,669302.0,641540.0,0,0,0,0,2024,3.580769230769231,5.295121951219512,4.8,3.5,94,0.25,0.125,8,0.125,0.125,8
745895,2024-06-16,MIN,ATH,142,133,641927.0,676664.0,3,0,3,1,2024,6.289655172413793,3.1355871886121,5.9,2.3,99,0.875,0.5,8,0.0,0.0,8
744926,2024-06-16,TOR,CLE,141,114,621244.0,594902.0,0,0,0,0,2024,4.35,4.523357664233577,3.7,3.9,101,0.75,0.375,8,0.75,0.5,8
746130,2024-06-16,LAD,KC,119,118,607192.0,663903.0,0,0,0,0,2024,3.306896551724138,4.329508196721312,5.8,4.9,94,0.375,0.25,8,0.75,0.5,8
747023,2024-06-16,BAL,PHI,110,143,669203.0,554430.0,1,0,1,1,2024,2.6151515151515152,3.070674486803519,5.0,3.9,101,0.25,0.25,8,0.125,0.125,8
746866,2024-06-16,CHC,STL,112,138,592791.0,571945.0,0,0,0,0,2024,3.1,3.8333333333333335,3.3,3.7,98,0.25,0.25,8,0.125,0.125,8
745977,2024-06-16,MIL,CIN,158,113,607067.0,593423.0,0,1,1,1,2024,4.274242424242424,4.61394422310757,3.4,4.7,100,1.0,0.625,8,0.5,0.16666666666666666,6
745567,2024-06-17,PHI,SD,143,135,650911.0,681190.0,0,0,0,0,2024,2.0679715302491104,5.068503937007874,3.9,5.2,102,0.375,0.375,8,1.3333333333333333,1.0,3
746868,2024-06-17,CHC,SF,112,137,665871.0,663855.0,0,0,0,0,2024,6.011392405063291,4.522222222222222,2.7,5.1,98,0.125,0.125,8,0.3333333333333333,0.3333333333333333,6
747108,2024-06-17,ATL,DET,144,116,608331.0,681857.0,0,0,0,0,2024,2.616616314199396,4.7,4.4,4.5,100,1.125,0.375,8,0.0,0.0,8
745005,2024-06-17,TEX,NYM,140,121,592351.0,656849.0,0,1,1,1,2024,2.5833948339483395,4.458024691358025,3.4,5.6,103,0.625,0.25,8,0.0,0.0,8
746055,2024-06-17,MIA,STL,146,138,666129.0,543243.0,0,0,0,0,2024,3.916326530612245,2.077272727272727,2.1,3.5,93,0.625,0.25,8,0.75,0.25,8
744918,2024-06-17,TOR,BOS,141,111,579328.0,601713.0,0,2,2,1,2024,4.056175298804781,2.8222222222222224,4.1,5.9,101,0.625,0.375,8,1.5,0.375,8
746542,2024-06-18,COL,LAD,115,119,596295.0,621111.0,4,0,4,1,2024,4.5,4.6873015873015875,5.1,5.3,112,1.5,0.5,8,0.6666666666666666,0.3333333333333333,3
745650,2024-06-18,ATH,KC,133,118,663687.0,679525.0,2,0,2,1,2024,5.569135802469136,4.266666666666667,3.0,4.5,97,1.6666666666666667,0.6666666666666666,3,0.375,0.25,8
745893,2024-06-18,MIN,TB,142,139,641154.0,650644.0,0,3,3,1,2024,5.957142857142857,5.107874015748031,6.3,3.1,99,0.875,0.375,8,0.125,0.125,8
746867,2024-06-18,CHC,SF,112,137,657006.0,657277.0,0,0,0,0,2024,2.64983922829582,2.2818181818181817,2.9,4.9,98,0.625,0.25,8,0.625,0.5,8
746217,2024-06-18,LAA,MIL,108,158,656288.0,668964.0,0,1,1,1,2024,5.891519434628975,3.9778625954198477,4.7,4.1,98,0.875,0.5,8,0.3333333333333333,0.3333333333333333,3
744917,2024-06-18,TOR,BOS,141,111,605135.0,656557.0,0,0,0,0,2024,2.4000000000000004,2.1,3.8,5.2,101,0.625,0.25,8,0.375,0.125,8
746627,2024-06-18,CLE,SEA,114,136,663474.0,682243.0,0,0,0,0,2024,6.963636363636364,3.7666666666666666,4.3,5.0,97,0.2857142857142857,0.2857142857142857,7,0.75,0.25,8
746538,2024-06-19,COL,LAD,115,119,663372.0,676272.0,3,0,3,1,2024,4.903921568627451,3.8142857142857145,5.5,6.2,112,0.625,0.5,8,0.5,0.25,8
745489,2024-06-19,PIT,CIN,134,113,656605.0,668881.0,0,0,0,0,2024,3.265562913907285,5.14778156996587,3.8,3.0,95,0.125,0.125,8,0.125,0.125,8
745887,2024-06-19,MIN,TB,142,139,657746.0,671737.0,0,0,0,0,2024,4.16060606060606,4.7236162361623615,7.0,3.4,99,0.25,0.25,8,0.75,0.25,8
745646,2024-06-19,ATH,KC,133,118,665622.0,666142.0,0,0,0,0,2024,4.280555555555556,2.666666666666667,3.5,4.0,97,0.375,0.25,8,0.375,0.25,8
745561,2024-06-19,PHI,SD,143,135,624133.0,663362.0,0,0,0,0,2024,2.228787878787879,2.3604501607717046,4.8,4.4,102,0.25,0.25,8,0.42857142857142855,0.42857142857142855,7
746219,2024-06-19,LAA,MIL,108,158,542881.0,642547.0,0,1,1,1,2024,4.981188118811882,4.399212598425197,4.9,3.7,98,0.125,0.125,8,0.875,0.5,8
744841,2024-06-20,WSH,ARI,120,109,669022.0,669194.0,0,0,0,0,2024,2.4617021276595743,4.430798479087453,4.7,6.0,99,0.125,0.125,8,0.0,0.0,8
745164,2024-06-20,STL,SF,138,137,669467.0,676775.0,3,0,3,1,2024,3.509356725146199,6.642857142857142,3.8,4.8,99,0.0,0.0,2,0.6666666666666666,0.3333333333333333,3
746626,2024-06-20,CLE,SEA,114,136,671106.0,622491.0,1,2,3,1,2024,5.621367521367522,4.2379310344827585,4.5,4.5,97,1.125,0.5,8,0.125,0.125,8
745006,2024-06-21,TEX,KC,140,118,543135.0,663903.0,0,0,0,0,2024,3.2716738197424893,5.580314960629922,3.5,3.1,103,0.75,0.5,8,0.625,0.375,8
746861,2024-06-21,CHC,NYM,112,121,684007.0,500779.0,1,3,4,1,2024,3.452112676056338,6.076190476190476,3.5,6.3,98,0.0,0.0,5,0.375,0.25,8
745649,2024-06-21,ATH,MIN,133,142,683155.0,663978.0,1,1,2,1,2024,4.325296442687748,4.885714285714286,3.8,6.7,97,0.3333333333333333,0.3333333333333333,3,0.5,0.25,4
746540,2024-06-21,COL,WSH,115,120,641712.0,687792.0,0,0,0,0,2024,4.121126760563381,2.1070921985815603,5.8,4.2,112,0.625,0.125,8,0.0,0.0,3
745483,2024-06-21,PIT,TB,134,139,669387.0,686752.0,0,0,0,0,2024,3.1,4.792913385826772,3.5,4.2,95,0.3333333333333333,0.3333333333333333,3,1.3333333333333333,0.6666666666666666,3
746131,2024-06-21,LAD,LAA,119,108,689017.0,663776.0,0,0,0,0,2024,4.634653465346535,5.304724409448819,5.8,4.8,94,0.6666666666666666,0.3333333333333333,3,0.625,0.25,8
745729,2024-06-21,NYY,ATL,147,144,607074.0,519242.0,0,3,3,1,2024,3.033333333333333,2.1,5.8,4.6,97,0.0,0.0,5,0.125,0.125,8
746052,2024-06-21,MIA,SEA,146,136,669432.0,669923.0,0,1,1,1,2024,5.305323193916349,2.3666666666666667,3.4,4.2,93,0.3333333333333333,0.3333333333333333,3,0.25,0.125,8
745486,2024-06-22,PIT,TB,134,139,683003.0,621107.0,1,1,2,1,2024,4.7996047430830036,3.848031496062992,3.3,5.0,95,0.0,0.0,4,0.625,0.25,8
745644,2024-06-22,ATH,MIN,133,142,676664.0,641927.0,1,1,2,1,2024,4.950533807829181,5.827272727272728,4.3,6.7,97,0.375,0.125,8,0.75,0.375,8
745564,2024-06-22,PHI,ARI,143,109,554430.0,674072.0,2,0,2,1,2024,4.868488745980708,4.427800829875519,4.2,6.0,102,0.25,0.25,8,1.0,0.5714285714285714,7
745163,2024-06-22,STL,SF,138,137,571945.0,663855.0,2,3,5,1,2024,3.2286173633440516,4.0777777777777775,3.9,5.1,99,0.125,0.125,8,0.2857142857142857,0.2857142857142857,7
745566,2024-06-23,PHI,ARI,143,109,650911.0,677944.0,0,0,0,0,2024,2.3882562277580073,4.611111111111111,5.0,5.2,102,0.375,0.375,8,0.0,0.0,6
745396,2024-06-23,SD,MIL,135,158,650633.0,668964.0,0,0,0,0,2024,2.26030534351145,3.241342756183746,4.5,4.4,96,0.6,0.4,5,0.25,0.25,4
746862,2024-06-23,CHC,NYM,112,121,665871.0,622663.0,0,0,0,0,2024,4.242857142857143,4.497515527950311,3.8,6.7,98,0.125,0.125,8,1.875,0.5,8
746457,2024-06-23,DET,CWS,116,145,681857.0,686563.0,5,0,5,1,2024,3.4041825095057034,3.4169014084507046,3.1,3.1,96,0.0,0.0,8,0.6666666666666666,0.3333333333333333,3
745078,2024-06-24,TB,SEA,139,136,671737.0,693433.0,0,0,0,0,2024,5.054022988505747,3.0285714285714285,4.8,4.3,97,0.125,0.125,8,0.375,0.25,8
746218,2024-06-24,LAA,ATH,108,133,656288.0,665622.0,2,0,2,1,2024,5.184805653710248,3.9673469387755103,4.0,3.8,98,0.875,0.5,8,0.375,0.25,8
746780,2024-06-24,CWS,LAD,145,119,676979.0,572020.0,0,0,0,0,2024,1.4870967741935486,4.548598130841121,3.2,5.0,101,0.0,0.0,8,0.5,0.25,8
745974,2024-06-24,MIL,TEX,158,140,642547.0,547179.0,0,0,0,0,2024,3.960655737704918,5.086301369863014,4.5,3.9,100,0.75,0.375,8,0.125,0.125,8
747022,2024-06-25,BAL,CLE,110,114,608344.0,671106.0,2,1,3,1,2024,4.150583657587549,7.117094017094017,5.8,5.0,101,0.625,0.375,8,1.375,0.625,8
746213,2024-06-25,LAA,ATH,108,133,542881.0,687765.0,0,0,0,0,2024,5.079522184300341,3.4754266211604095,3.7,3.7,98,0.25,0.25,8,0.3333333333333333,0.3333333333333333,3
746293,2024-06-25,KC,MIA,118,146,607625.0,630023.0,1,0,1,1,2024,3.9333333333333336,3.3000000000000003,2.5,3.1,98,0.0,0.0,8,0.0,0.0,4
745806,2024-06-25,NYM,NYY,121,147,656849.0,543037.0,1,0,1,1,2024,4.5414414414414415,1.35,6.2,4.3,94,0.0,0.0,8,0.0,0.0,8
745157,2024-06-26,STL,ATL,138,144,502043.0,625643.0,0,0,0,0,2024,3.206382978723404,2.364705882352941,4.8,5.0,99,0.375,0.375,8,0.0,0.0,6
746777,2024-06-26,CWS,LAD,145,119,607200.0,694813.0,0,1,1,1,2024,2.7,2.9293515358361777,3.1,5.2,101,0.375,0.375,8,0.75,0.5,8
745400,2024-06-26,SD,WSH,135,120,656302.0,687792.0,0,0,0,0,2024,4.079591836734694,4.140462427745665,5.6,4.5,96,0.375,0.25,8,0.0,0.0,4
